"The results listed on this page are from residential homes in Chicago that have requested to have their water tested for lead. The results are anonymized to the block level, so the complete address of each home is not posted. In cases where a sample tests over 15 parts per billion (the action limit set by the EPA), the Department of Water Management will contact the homeowner to discuss the results and schedule a time to resample the water and inspect the home’s plumbing and electrical wiring to better evaluate possible causes.",,,,,,,,,,,,,,,,,,
Follow-Up Sequential Sampling,,Sequential Draws,,,,,,,,,,,Timed,,,,,
Date Sampled,Address,1st Draw,2nd Draw,3rd Draw,4th Draw,5th Draw,6th Draw,7th Draw,8th Draw,9th Draw,10th Draw,11th Draw,3 Minute,5 Minute,7 Minute,10 Minute,15 Minute,20 Minute
10/14/2017,54XX N Linder Ave**,11.20,10.30,14.00,13,13.20,17.30,20.60,25.40,33.10,35.80,30.4,10.5,,,,,
9/4/2019,54XX N Ludlam Ave,5.89,19.60,19.70,18.50,14.20,10.80,9.27,9.70,9.14,7.59,3.80,2.97,,,,,
11/10/2021,54XX N Melvina Ave,4.80,5.30,5.80,5.60,5.90,6.00,6.10,13.00,17.00,13.00,3.70,2.20,,,,,
9/28/2019,54XX N Menard Ave,4.48,4.94,5.86,8.44,7.21,7.29,7.82,11.20,13.40,13.70,5.13,2.07,1.88,1.84,1.72,,
2/14/2020,54XX N Mobile Ave,1.89,2.16,3.05,3.80,3.90,4.34,4.32,4.22,4.80,5.05,0.93,0.85,,,,,
3/3/2022,54XX N Natchez Ave,4.72,4.94,5.62,6.95,7.40,7.74,8.06,8.88,10.50,13.20,11.20,2.43,2.03,1.86,1.73,,
9/3/2019,54XX N Natoma Ave,3.74,4.51,4.10,4.02,5.37,13.30,18.80,19.80,19.90,19.00,16.00,2.12,,,,,
9/4/2019,54XX N Neenah Ave,7.30,10.10,9.15,8.04,8.69,11.80,18.10,18.60,17.80,16.90,16.50,6.78,,,,,
3/21/2022,54XX N New England Ave,2.40,3.70,4.60,6.20,6.90,5.90,5.80,5.50,5.00,4.90,2.60,0.97,,,,,
12/27/2019,54XX N Newcastle Ave,16.30,23.00,14.40,9.41,9.37,13.80,17.80,30.70,35.40,29.30,4.23,2.92,,,,,
10/9/2019,54XX N Sayre Ave,3.69,3.35,3.16,7.89,11.60,13.20,12.70,11.10,10.20,9.11,8.29,6.84,5.85,3.93,3.02,,
10/1/2019,54XX S Harding Ave,8.04,13.00,9.47,14.40,23.20,17.90,17.90,21.90,24.20,21.10,13.20,4.35,,,,,
4/8/2017,54XX S Harper Ave**,26.80,20.40,19.00,17.2,15.60,13.60,11.00,9.74,9.17,8.27,3.79,3.05,,,,,
10/16/2018,54XX S Harper Ave**,21.70,14.10,13.8,14.2,13.6,12.8,10.5,8.83,7.74,6.88,4.26,3.65,,,,,
3/4/2016,54XX S Harper Ave***,13.70,21.00,22.80,19.3,14.50,10.70,9.33,7.44,6.66,5.79,3.55,3.05,,,,,
5/13/2016,54XX S Harper Ave***,19.80,29.30,30.80,27.3,16.20,13.10,10.60,12.10,11.20,9.43,5.91,5.35,,,,,
11/28/2018,54XX S Harper***,11.2,22.3,28.3,31.1,31.7,27.5,19.3,14.9,11.6,9.69,,8.6,7.38,,,,
1/23/2020,54XX S Hoyne Ave,12.10,22.70,19.80,18.80,23.60,27.80,27.30,26.20,25.70,22.20,20.40,18.40,5.27,3.20,2.90,,
11/18/2019,54XX S Ingleside ,3.31,4.68,4.32,4.46,6.89,5.94,9.68,7.92,6.95,6.69,4.93,1.2,1.09,1.03,1,,
6/25/2021,54XX S Ingleside Ave,5.70,7.80,9.40,9.30,9.60,13.00,17.00,17.00,15.00,15.00,,16.00,4.50,,,,
3/30/2017,54XX S Ingleside Ave,11.90,13.10,16.80,17,14.80,11.70,11.00,12.70,11.50,6.67,3.08,1.87,,,,,
2/15/2020,54XX S Lotus Ave,6.13,9.11,10.60,11.10,10.60,10.60,13.40,14.80,13.10,12.00,5.25,3.16,,,,,
1/31/2022,54XX S Nashville Ave,4.40,5.80,7.90,7.40,6.90,7.20,10.00,12.00,11.00,10.00,10.00,2.30,1.80,1.70,1.60,,
12/2/2019,54XX S New England Ave,5.18,6.97,12.80,7.74,7.48,9.38,11.50,15.10,17.40,15.60,10.40,3.07,,,,,
10/24/2019,54XX S Ridgewood Ct,11.1,13.3,17,16.2,16.6,15.9,15,14.4,14.1,13.3,5.72,3.13,,,,,
6/22/2019,54XX W Gettysburg ,4.35,4.32,4.04,3.03,3.02,4.5,7.62,9.84,10.6,10,,,10,3.89,1.63,,
8/31/2021,54XX W Henderson St,5.04,5.74,6.54,6.90,7.02,12.40,19.10,18.40,18.10,20.60,19.10,5.16,,,,,
8/16/2017,54XX W Van Buren St,3.93,6.81,5.42,2.86,1.86,1.74,1.43,1.56,1.99,2.16,5.84,<1,,,,,
7/31/2019,54XX W Wilson ,3.51,4.46,5.4,6.38,6.4,6.46,6.8,8.54,9.31,11.6,20,3.59,3.4,3.12,3,,
10/25/2019,54XX W Wilson ,7.7,8.88,9.37,10.5,11.9,12.9,13.3,15.3,21.5,26.1,22.7,4.42,,,,,
12/21/2019,55XX N Christiana Ave,3.58,5.64,14.50,19.00,11.20,13.20,10.40,10.10,9.97,9.69,1.79,1.59,,,,,
7/21/2021,55XX N Christiana Ave,<1,<1,<1,<1,<1,<1,<1,<1,<1,1.70,<1,<1,,,,,
11/12/2019,55XX N Glenwood ,4.4,7.75,8.23,10.3,9.47,9.53,9.16,8.59,8.01,6.91,4.98,1.97,,,,,
4/5/2017,55XX N Linder Ave,8.72,14.70,10.30,16.8,35.70,25.30,15.60,18.80,23.30,14.70,12.5,18.1,,,,,
9/14/2019,55XX N Linder Ave,4.25,5.33,5.64,5.52,5.75,5.67,5.78,5.39,4.91,4.37,3.69,2.21,,,,,
10/24/2019,55XX N Mobile ,4.85,5.09,5.68,6.23,6.09,6.68,8.52,11.4,18.4,19.6,2.59,1.87,,,,,
2/7/2019,55XX N Paris ,15.80,7.43,5.79,6.03,5.11,5.92,5.29,4.76,4.7,4.13,5.4,6.74,3.12,2.36,1.89,,
3/2/2022,55XX N Paris Ave,2.01,2.36,3.20,3.12,3.20,3.20,2.79,2.98,2.33,2.20,1.06,<1,,,,,
7/29/2019,55XX N Sawyer ,7.85,8.34,8.89,9.15,10.2,11.3,11.5,12.1,12.7,12.2,27.6,11.9,5.19,4.25,4.11,,
6/5/2019,55XX N Wayne ,9.15,10.00,12.1,12.3,11.1,11.1,9.91,9.27,8.76,8.05,5.93,3.86,,,,,
9/17/2019,55XX N Wayne Ave,4.93,5.17,6.19,6.12,5.84,5.55,6.00,11.10,13.80,15.30,8.63,4.22,,,,,
1/14/2019,55XX S Blackstone ,1.34,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,,,,,
8/19/2019,55XX S Hoyne Ave,11,13.1,13.1,13.3,13.8,15.3,19.2,22.8,23,23.6,8.15,5.48,,,,,
7/30/2019,55XX S Kimbark ,3.59,3.45,3.38,3.47,3.49,3.2,3.55,3.86,4.55,5.18,5,2.2,2.08,1.97,1.91,,
12/9/2021,55XX S Mason Ave,5.21,6.55,7.03,6.55,7.94,10.40,10.10,10.10,10.80,12.20,11.90,2.39,1.59,1.61,1.28,,
9/10/2019,55XX S Neva Ave,3.86,3.36,3.49,3.62,4.65,8.36,12.60,13.50,12.70,12.00,12.20,7.04,2.50,2.34,2.28,,
2/14/2020,55XX S Newcastle Ave,1.84,2.34,4.81,8.71,10.60,10.10,9.58,8.97,7.83,7.32,6.70,1.74,,,,,
11/3/2021,55XX S Normandy Ave,4.42,5.08,5.81,4.92,5.36,4.78,4.60,4.34,4.02,3.77,3.49,2.12,1.58,1.79,1.62,,
5/19/2021,55XX S Union Ave,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,,<1,<1,,,,
10/28/2019,55XX W Ardmore Ave,3.71,4.58,4.24,5.04,4.84,5.31,4.84,4.66,4.78,3.99,2.22,1.53,,,,,
11/4/2020,55XX W Ardmore Ave,4.88,6.07,8.16,7.61,7.15,6.77,11.00,19.10,23.30,23.60,,8.61,2.51,,,,
12/17/2021,55XX W Ardmore Ave,2.95,2.40,2.40,2.46,2.52,2.30,2.32,2.24,1.96,1.71,1.17,<1,,,,,
10/22/2019,56XX N Keystone ,16.6,22.8,20.9,21,20.6,21.6,32,34.6,35.3,34.9,36.1,6.41,5.55,5.13,4.88,,
12/7/2021,56XX N Milwaukee Ave,11.00,14.00,12.00,22.00,14.00,7.80,8.30,7.70,6.00,7.00,3.30,2.70,,,,,
10/1/2019,56XX N Nottingham Ave,9.02,11.90,17.70,11.30,25.40,19.90,10.60,9.91,9.35,9.71,4.79,3.72,,,,,
1/26/2022,56XX N Parkside Ave,4.80,5.80,7.20,6.90,6.40,6.30,6.30,6.40,7.00,8.00,1.80,1.60,,,,,
7/21/2021,56XX N Rockwell Ave,3.56,3.71,4.18,5.01,6.52,6.94,7.95,7.65,7.57,7.14,,17.80,2.83,,,,
12/27/2016,56XX N Rockwell St,1.51,1.69,<1,<1,2.5,2.19,3.07,10.1,19,19.3,16.4,9.2,,,,,
5/3/2019,56XX S Artesian ,4.98,7.91,9.73,10.1,9.41,9.12,8.88,13.4,20.5,21.9,13.4,3.08,2.72,2.6,2.56,,
2/16/2022,56XX S Mason Ave,3.20,5.80,8.10,8.80,9.10,9.20,9.80,12.00,16.00,18.00,25.00,7.70,2.90,2.20,2.00,,
6/5/2019,56XX S Parkside ,6.93,7.65,7.38,7.93,8.71,8.57,10.4,19.44,22.5,22.7,21.7,5.54,,,,,
9/3/2021,56XX S Throop Ave,7.80,6.80,3.30,3.70,5.40,4.80,4.90,8.90,14.00,15.00,14.00,3.30,,,,,
2/15/2022,56XX S Throop Ave,4.10,6.10,6.70,7.30,8.20,8.40,8.30,8.90,9.40,9.00,4.50,1.20,,,,,
9/17/2021,56XX W Carmen Ave,1.46,1.47,1.48,1.43,<1,1.01,1.12,1.28,3.04,12.40,1.60,<1,,,,,
5/28/2021,56XX W Corcoran Pl,6.25,3.91,2.41,1.22,1.03,2.10,1.79,146.00,1.21,<1,,<1,<1,,,,
10/24/2019,56XX W Patterson ,9.14,11.7,8.93,11.5,11.5,11.1,9.71,11.4,18.5,22.4,26.6,4.24,,,,,
11/2/2019,57XX N Francisco ,3.5,3.82,3.65,3.86,7.1,14.4,15.7,18.2,16.4,14.8,7.31,1.87,,,,,
12/18/2017,57XX N Kostner Ave,3.36,4.17,6.33,7.43,<1,5.20,5.04,5.82,12.40,18.30,15.7,2.64,,,,,
9/28/2021,57XX N Manton Ave,2.89,4.35,4.46,4.22,4.45,5.23,9.89,11.20,12.40,15.30,3.13,2.71,,,,,
2/8/2022,57XX N Mobile Ave,8.30,8.80,9.10,9.00,11.00,12.00,17.00,18.00,19.00,18.00,15.00,2.20,2.00,1.90,1.80,,
11/22/2019,57XX N Moody ,5.49,7.93,8.57,10.5,11.1,13.2,14.9,15.7,15.1,13.2,1.72,1.41,,,,,
11/6/2019,57XX N Nottingham ,13.9,15.2,17.2,22.4,19.6,18.8,18,17,15.9,14.3,7.29,4.68,,,,,
11/19/2016,57XX N Oketo Ave**,11.90,16.50,12.6,10,10.4,12.9,19.3,20.4,21.6,19.9,18.5,16,,,,,
9/14/2017,57XX N Oketo Ave**,8.16,12.40,12.70,11,10.60,11.60,19.70,24.40,22.70,21.00,19.9,20.4,,,,,
12/19/2017,57XX N Virginia Ave,3.12,3.42,3.82,3.83,7.67,10.30,13.50,15.60,14.50,13.80,11,1.76,,,,,
1/29/2019,57XX N Wayne Ave**,11.30,24.60,15,26,18,17.6,19.6,21.2,19.7,17.3,4.29,3.09,3.3,2.62,2.64,,
3/15/2019,57XX N Wayne Ave**,8.26,19.10,13,25.1,17.6,15.3,15.5,17,17.2,15.5,3.43,2.72,2.57,2.51,2.3,,
7/27/2019,57XX N West Circle ,7.03,7.09,7.8,8.44,11,22.3,32.6,24.1,21.5,20.2,22.4,7.59,,,,,
11/6/2019,57XX S Honore ,7.07,11.9,11.3,11.2,10.6,11.1,11.5,16.2,15.6,13.6,5.33,2.51,,,,,
12/23/2019,57XX S Menard Ave,6.38,7.48,6.99,6.75,6.87,5.78,7.29,11.30,22.20,28.80,14.40,2.15,,,,,
2/11/2020,57XX S Moody Ave,4.34,4.23,3.59,3.89,3.68,3.15,3.02,2.77,2.78,3.59,1.04,0.94,,,,,
11/2/2021,57XX S Nagle Ave,3.68,4.56,4.20,3.52,4.59,4.64,5.09,7.32,8.60,9.15,9.85,9.46,,,,,
12/23/2019,57XX S Natoma Ave,4.68,3.19,2.93,2.84,2.92,3.84,11.30,11.40,8.84,7.90,8.49,1.13,0.93,0.83,0.78,,
4/4/2022,57XX S Neenah Ave,6.24,6.54,5.69,5.60,5.37,4.96,4.59,4.22,3.40,2.74,2.09,1.42,,,,,
2/11/2020,57XX S New England Ave,3.84,4.91,6.95,5.54,4.93,4.89,7.65,11.00,10.10,9.36,8.85,5.17,1.87,1.52,5.73,,
11/12/2021,57XX S Normandy Ave,4.64,7.24,4.74,8.86,7.13,6.81,9.26,13.20,15.90,14.20,14.20,15.30,12.70,3.90,2.14,,
11/19/2019,57XX W Eastwood ,2.13,1.74,1.84,1.67,2.52,8.6,16.1,15.4,7.36,2.51,0.984,0.84,3.02,2.81,2.65,,
3/8/2022,57XX W Eddy St,3.00,4.40,5.20,5.10,5.10,4.30,8.00,12.00,13.00,15.00,1.00,1.10,1.20,1.10,0.93,,
9/17/2021,57XX W Grover St,5.77,9.75,11.60,12.00,13.10,15.50,21.40,23.60,29.10,32.20,19.70,6.52,,,,,
1/23/2019,57XX W Higgins ,5.08,7.10,9.3,10.7,11,10.1,9.34,8.64,8.28,8.42,8.18,2.74,1.72,1.62,1.46,,
2/3/2020,57XX W Huron St,3.45,5.13,5.04,4.94,4.96,4.77,4.81,4.97,4.60,4.14,6.10,4.39,1.46,1.32,1.25,,
2/1/2022,57XX W Waveland Ave,5.60,6.10,7.80,8.10,8.50,8.80,9.20,9.50,9.20,9.20,11.00,15.00,2.80,2.90,2.30,,
12/15/2021,57XX W Waveland Ave,3.60,4.10,4.20,5.30,4.90,4.70,4.80,4.70,6.60,12.00,,18.00,2.90,2.10,1.80,,
6/20/2019,58XX N Bernard ,5.03,5.19,3.85,3.38,15,3.62,3.99,3.68,3.29,3.11,2.14,1.44,,,,,
10/16/2019,58XX N Kilbourn Ave,5.4,5.69,5.52,4.95,6.67,8.38,9.9,11.2,15.2,19.6,13.1,3.6,,,,,
2/28/2019,58XX N Lacey ,5.98,7.10,8.07,8,17.8,22.8,20,17,14.9,14.1,,11.7,2.9,2.1,1.94,,
9/17/2019,58XX N Louise Ave,7.65,11.00,12.60,12.40,12.00,11.60,11.10,14.10,16.50,17.00,19.30,10.90,5.41,5.03,4.73,,
8/30/2019,58XX N Luna Ave,6.31,8.69,9.62,8.82,13,13.9,12.7,16.2,17.5,18.2,17.6,15.1,4.75,3.81,3.76,,
1/28/2019,58XX N Magnolia ,4.62,4.64,6.06,6,6.4,7.04,7.05,6.58,6.36,6.42,6,2.58,,,,,
8/6/2018,58XX N Markham Ave,5.89,9.00,12.8,10.7,9.38,8.88,16.8,16.8,15.4,15.8,15.9,5.71,,,,,
2/9/2019,58XX N Mason ,10.60,6.18,5.06,7.26,7.94,6.71,5.78,3.35,1.67,1.3,1.11,<1,,,,,
2/24/2020,58XX N Mason Ave,1.86,4.50,6.72,3.54,4.80,4.14,3.25,1.92,0.98,0.83,0.73,0.68,0.65,0.63,0.61,,
7/26/2018,58XX N Mobile Ave,5.55,7.73,6.5,6.08,6.8,7.42,12.4,15.9,17.5,17.8,18.4,3.1,,,,,
10/21/2019,58XX N Oconto ,6.43,8.83,8.91,14.6,29.2,29.9,30.9,27.6,26,24.3,4.33,3.78,,,,,
7/15/2019,58XX N Overhill ,5.23,4.63,5.31,7.65,7.54,7.32,7.68,9.42,13.4,14.9,15.1,12.8,4,3.15,2.95,,
9/1/2016,58XX N Overhill Ave,11.60,15.00,23,25.8,26.1,25.8,25.5,26,25.5,22.6,11.2,7.21,,,,,
7/1/2016,58XX N Overhill Ave**,7.81,8.43,8.39,7.4,8.12,7.49,7.36,21.10,29.70,23.60,18.70,17.80,,,,,
9/1/2016,58XX N Overhill Ave**,5.85,6.53,6.74,5.94,6.78,6.52,11.2,25.8,25.6,19,17.1,17.4,,,,,
8/5/2021,58XX N Talman Ave,1.90,2.30,4.40,5.70,6.10,6.40,6.60,7.50,8.70,9.60,,,6.10,2.40,2.10,2.10,
8/13/2021,58XX N Virginia Ave,5.10,4.62,14.00,23.00,25.30,26.90,25.20,20.80,18.40,19.20,20.70,6.37,,,,,
7/13/2021,58XX N Wayne Ave,8.89,18.70,20.30,22.20,22.10,20.80,18.90,18.10,16.10,15.60,,11.70,4.40,,,,
10/18/2019,58XX S Austin ,4.44,9.72,9.77,10.3,9.1,6.17,2.71,1.8,2.03,1.79,1.81,1.75,,,,,
2/19/2020,58XX S Moody Ave,2.77,2.41,1.78,1.87,1.81,2.15,2.12,2.27,2.23,2.25,1.39,1.17,,,,,
3/23/2022,58XX S Natoma Ave,2.30,5.80,12.00,10.00,11.00,10.00,9.00,8.70,9.20,8.60,3.90,2.00,1.90,1.90,1.80,,
1/23/2020,58XX S New England Ave,2.20,2.37,2.44,2.52,6.86,10.30,7.87,7.26,7.68,8.07,4.65,1.39,,,,,
11/9/2021,58XX S New England Ave,8.57,5.86,5.54,5.55,5.76,8.12,10.10,10.20,9.03,9.21,12.40,2.55,,,,,
10/7/2021,58XX W Eastwood Ave,4.90,5.33,5.26,5.01,5.01,5.40,6.06,8.64,19.40,24.60,21.90,4.90,4.13,3.92,3.88,,
8/13/2019,58XX W Patterson Ave,8.18,8.05,9.61,9.54,9.36,16.6,21.6,22.8,22.9,21.6,22.9,,,4.17,4.48,,
12/10/2019,58XX W School St,6.06,5.18,7.81,6.52,9.88,9.20,9.59,10.00,10.00,10.10,6.98,2.03,,,,,
10/23/2020,5926 W Walton St,3.61,4.10,4.30,4.20,12.70,18.10,18.50,28.70,25.20,19.80,2.85,2.13,,,,,
6/29/2019,59XX N Bernard ,2.83,3.35,3.02,3.06,2.92,3.02,2.85,2.81,2.88,2.75,2.59,2.49,,,,,
9/2/2021,59XX N Drake Ave,6.65,6.44,6.54,6.42,6.77,7.71,11.60,17.40,1.40,16.90,20.00,10.20,5.13,4.92,4.90,,
12/23/2019,59XX N East Circle Ave,5.37,12.80,7.80,7.12,7.21,6.49,5.75,5.79,7.59,9.70,12.30,9.41,1.79,1.54,1.57,,
2/22/2022,59XX N East Circle Ave,2.40,1.80,1.30,1.30,1.20,1.00,0.91,0.83,0.75,0.71,0.69,0.67,,,,,
12/14/2021,59XX N East Circle Ave,3.00,5.80,13.00,11.00,14.00,8.10,6.90,6.40,5.70,6.40,6.30,3.10,2.30,2.10,2.10,,
9/20/2018,59XX N Hermitage Ave,4.06,4.49,5.89,8.43,7.8,7.51,11.5,15.2,15.3,14.5,9.68,2,,,,,
4/27/2016,59XX N Kilpatrick Ave,1.23,1.58,1.45,3.67,6.36,7.72,8.03,9.45,12.2,25.4,15.7,4.97,,,,,
2/8/2019,59XX N Kostner ,5.12,6.19,6.61,7.08,8.46,8.79,8.78,9.59,9.97,11,9.08,1.58,,,,,
11/11/2017,59XX N Kostner Ave**,14.40,19.00,32.1,33.6,39.1,51.3,59.1,60.1,57.2,58.8,51.8,17.8,,,,,
4/28/2018,59XX N Kostner Ave**,<1.00,24.0,38.5,36.7,35.6,34.8,33.3,29.9,27.6,19.7,4.38,4.04,3.91,3.70,3.56,,
1/7/2020,59XX N Leader Ave,5.49,3.50,3.67,4.10,4.09,9.81,11.90,11.50,12.50,10.30,10.90,0.88,,,,,
9/22/2018,59XX N Legett Ave,4.66,8.55,8.52,8.19,12.5,25.8,39.5,46.6,46.7,39.6,38,6.2,,,,,
2/14/2022,59XX N Melvina Ave,3.66,3.81,5.87,5.89,6.91,6.35,6.14,6.64,10.30,11.40,1.77,<1,,,,,
2/22/2022,59XX N Merrimac Ave,4.50,5.60,5.70,5.90,6.40,6.10,6.00,5.20,6.30,12.00,10.00,1.50,,,,,
7/27/2016,59XX N Mulligan Ave,2.30,2.43,1.38,3.11,1.55,1.99,1.64,2.41,1.62,1.12,<1,1.38,,,,,
3/9/2022,59XX N Newburg Ave,5.18,20.50,19.20,24.40,29.90,25.20,24.20,23.10,16.90,13.50,4.29,3.75,,,,,
10/20/2021,59XX N Newburg Ave,4.93,4.93,6.07,7.22,8.82,8.86,9.46,17.70,19.80,20.80,11.30,5.13,4.88,4.52,4.52,,
3/23/2022,59XX N Richmond St,20.00,6.20,5.00,4.40,4.80,8.60,15.00,18.00,19.00,16.00,3.30,1.50,,,,,
2/15/2022,59XX N Richmond St,3.84,4.19,5.59,7.95,9.22,9.02,8.13,8.46,10.90,14.80,12.40,1.75,<1,<1,<1,,
9/3/2016,59XX S Ada St,9.26,10.60,11.1,13.6,14.1,16.5,17.8,15.7,14.8,16,16.7,4.82,,,,,
6/15/2021,59XX S Kilbourn Ave,10.80,16.80,16.20,28.50,41.80,33.40,35.80,38.40,38.90,37.50,,9.39,8.44,7.69,6.80,6.30,
9/18/2021,59XX S Komensky Ave,5.60,4.60,5.20,5.70,10.00,12.00,11.00,10.00,10.00,11.00,3.50,3.10,,,,,
11/29/2021,59XX S Kostner Ave,5.22,4.56,6.85,8.83,10.30,9.75,9.70,8.56,7.34,6.46,5.85,1.55,1.27,1.28,1.23,,
6/11/2019,59XX S Major ,4.02,5.32,6.63,6.34,6.07,6.38,6.84,17.4,23.2,22.8,19.3,2.95,,,,,
9/2/2021,59XX S May St,5.30,6.10,6.30,6.50,6.30,6.30,6.20,6.20,6.00,6.00,5.90,5.80,5.60,5.50,5.40,,
10/21/2021,59XX W Byron St,9.85,14.00,13.40,12.20,13.20,35.30,41.30,35.30,34.10,30.80,18.60,6.06,,,,,
11/7/2018,59XX W Byron St,6.70,8.58,13.7,18.2,16,13.4,15.4,20.6,22.6,21.1,4.15,3.24,,,,,
3/3/2020,59XX W Eddy St,3.29,7.39,9.00,5.95,8.52,12.00,10.90,7.25,4.97,8.20,5.65,2.03,1.16,1.09,0.94,,
6/11/2019,59XX W Midway Park ,7.51,17.70,33.4,26.8,21.2,19.6,19.3,18.1,14.7,13.6,7.2,3.43,,,,,
9/28/2021,59XX W Patterson Ave,4.83,5.06,5.09,4.85,5.00,5.25,5.47,10.10,14.00,18.50,28.80,4.42,,,,,
2/17/2022,59XX W Peterson Ave,3.90,4.20,4.50,5.00,8.40,9.50,13.00,14.00,12.00,11.00,14.00,1.90,1.70,1.70,1.60,,
10/4/2019,59XX W Warwick Ave,13.00,9.07,8.16,7.99,9.87,35.40,43.20,33.20,38.20,36.50,7.68,6.17,,,,,
9/9/2017,5XX E 46Th St,10.00,10.10,10.00,10.4,12.40,26.10,37.80,36.40,38.00,37.90,30.4,7.26,,,,,
11/12/2020,5XX E 88Th St,14.70,13.20,12.50,12.60,12.10,12.00,13.00,13.40,12.40,12.00,,11.40,3.64,,,,
6/3/2021,5XX E 88Th St,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,,<1,<1,<1,<1,<1,
1/11/2017,5XX E 91St St,9.98,7.95,6.96,6.73,7.61,10.2,12.1,11.4,11.2,12,3.35,2.36,,,,,
2/18/2022,5XX N Albany Ave,8.72,9.87,10.90,11.90,10.40,8.82,7.91,6.13,6.90,8.53,5.07,3.99,3.63,3.51,3.15,,
2/18/2022,5XX N Long Ave,9.53,12.30,5.87,6.34,6.33,5.72,5.04,4.46,3.41,2.78,2.24,1.94,,,,,
8/19/2017,5XX N St Louis Ave**,16.80,8.14,26.6,44.9,37,30,26.8,25.2,23.9,23,18.1,5.28,,,,,
4/10/2018,5XX N St Louis Ave**,4.48,8.81,11.50,18,18.40,15.00,16.00,15.10,14.10,11.40,8.15,2.32,,,,,
10/15/2016,5XX S Clinton St,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,,,,,
2/14/2022,5XX W 107Th St,4.01,4.79,5.24,4.75,4.63,4.81,4.90,5.07,5.61,5.96,5.93,7.79,4.24,1.38,1.04,,
2/8/2022,5XX W 120Th St,5.50,9.80,14.00,14.00,16.00,15.00,15.00,13.00,12.00,9.40,8.80,4.00,3.10,2.90,2.80,,
5/19/2017,5XX W 128Th St,<1,<1,<1,<1,<1,1.44,1.61,1.62,1.79,1.84,2.59,<1,,,,,
12/10/2021,5XX W 38Th St,7.93,11.60,12.20,12.00,12.80,12.40,10.10,5.80,5.27,5.06,4.20,3.89,3.89,3.62,3.37,,
9/23/2019,5XX W 97Th St,5.62,5.88,7.09,8.96,12.40,12.40,12.10,12.30,12.00,11.90,12.40,11.90,6.11,2.41,2.16,,
9/17/2018,5XX W Aldine Ave,1.85,2.18,2.18,2.03,2.45,2.47,2.82,2.61,2.52,2.45,2.4,1.8,1.91,1.29,1.36,,
12/9/2021,5XX W Arlington Pl,3.80,3.60,3.80,5.50,6.50,7.30,7.10,6.50,6.00,5.40,1.70,1.40,,,,,
10/26/2021,5XX W Belmont Ave,1.70,1.60,1.60,1.60,1.30,1.30,1.80,1.60,1.80,2.10,2.20,2.00,,,,,
10/2/2018,5XX W Dickens Ave,1.27,1.20,1.06,1.41,7.69,17.9,13.4,4.48,1.29,<1,<1,<1,,,,,
10/18/2019,60XX N Drake Ave,7.18,7.89,6.98,8.98,18.5,31.9,20.5,17.2,15.2,14.6,13.8,4.64,,,,,
9/14/2019,60XX N Kedzie Ave,15.60,12.30,11.70,12.60,11.20,10.40,10.00,9.70,7.61,6.22,2.17,2.56,,,,,
6/27/2019,60XX N Landers ,5.78,5.28,5.42,7.53,7.61,7.29,7.72,8.63,12.4,25.7,5.77,3.89,,,,,
7/22/2021,60XX N Landers Ave,4.83,5.50,5.96,5.71,5.96,6.14,6.66,7.00,7.03,6.90,,2.59,1.90,1.80,1.92,1.76,
3/10/2020,60XX N Marmora Ave,3.99,4.66,4.98,4.75,4.22,4.43,4.34,4.50,4.27,3.86,20.80,1.05,,,,,
5/1/2019,60XX N Mason ,3.12,7.15,6.67,10.2,14.5,14.9,15.1,17.3,16.1,15.8,4.85,4.3,,,,,
9/28/2021,60XX N Mason Ave,3.42,4.19,6.44,5.90,21.20,29.80,22.90,21.30,18.50,17.80,,4.24,,,,,
8/30/2019,60XX N Mason Ave,4.51,3.39,3.15,4.59,7.62,10.1,8.42,5.96,5.01,4.38,2.62,1.81,2,1.88,2.1,,
1/31/2020,60XX N Menard Ave,0.21,0.20,0.99,4.68,3.88,1.42,0.72,0.38,0.34,0.29,0.32,0.32,,,,,
11/1/2021,60XX N Nassua Ave,3.98,8.33,10.30,15.50,16.60,15.70,16.00,14.90,12.40,9.43,4.75,3.64,,,,,
7/29/2021,60XX N Rockwell St,3.47,3.52,3.42,3.54,3.94,5.29,7.07,5.69,21.90,30.40,,15.60,3.06,,,,
9/4/2019,60XX N Sacramento Ave,7.00,8.81,8.62,10.70,11.00,11.10,11.10,11.90,12.40,12.00,9.43,4.59,4.28,4.10,3.90,,
3/10/2020,60XX N Saint Louis Ave,3.84,5.21,5.65,5.59,5.55,6.93,8.29,7.39,5.84,5.91,1.23,0.99,,,,,
3/14/2022,60XX N St Louis Ave,4.55,8.05,9.99,8.98,7.52,7.01,6.96,7.09,6.85,6.84,6.93,1.87,,,,,
3/6/2020,60XX S Austin Ave,8.75,8.70,10.60,12.60,12.20,10.40,9.34,10.80,10.40,10.80,11.70,4.66,1.88,1.63,1.56,,
5/20/2021,60XX S Bishop St,6.60,5.90,4.80,4.80,4.70,4.90,6.00,9.50,17.00,16.00,,16.00,2.80,,,,
6/8/2021,60XX S Kenneth Ave,7.00,18.00,12.00,11.00,10.00,9.70,8.90,8.90,9.60,9.80,,8.60,8.10,6.30,6.00,5.80,
