CAMNT,sm001,sm002,sm003,sm004,sm005,sm008,sm009,sm010,sm011,sm012,sm013,sm016,sm017,sm018,sm019,sm020,sm024,sm025,sm026,sm027
CAMNT_0041759687,19,15,8,17,17,10,9,13,11,7,17,17,10,11,11,17,6,14,13,7
CAMNT_0041759709,36,29,21,36,24,34,21,16,19,20,24,20,16,17,22,24,25,14,18,22
CAMNT_0041759717,21,20,18,8,10,8,3,24,10,16,10,7,11,4,8,10,7,13,16,6
CAMNT_0041759727,21,30,28,41,49,36,24,26,19,35,49,78,25,34,36,49,27,26,29,27
CAMNT_0041759733,22,43,16,21,21,14,33,33,7,19,21,45,11,24,13,21,24,13,7,11
CAMNT_0041759735,49,11,42,42,22,32,17,32,19,40,22,28,17,10,40,22,19,29,23,28
CAMNT_0041759751,16,29,18,18,12,8,6,8,14,18,12,27,19,9,16,12,15,23,28,9
CAMNT_0041759781,24,35,28,35,26,20,22,20,18,23,26,22,16,15,21,26,12,18,24,16
CAMNT_0041759785,23,35,14,52,37,18,20,22,21,18,37,30,70,15,40,37,16,26,29,12
CAMNT_0041759813,7,18,10,11,16,12,23,28,19,20,16,25,42,27,14,16,12,7,16,9
CAMNT_0041759815,18,16,7,7,9,9,11,21,6,7,9,9,5,4,8,9,7,16,10,6
CAMNT_0041759841,9,14,7,11,12,14,16,13,7,11,12,11,7,16,9,12,13,4,18,8
CAMNT_0041759861,6,12,19,12,18,21,10,6,14,13,18,19,7,14,14,18,14,12,15,1
CAMNT_0041759867,22,15,5,19,35,15,12,10,6,10,35,32,24,40,41,35,10,16,18,19
CAMNT_0041759879,10,33,207,214,219,35,7,44,93,191,219,28,8,18,169,219,3,11,34,132
CAMNT_0041759919,40,68,40,62,31,41,68,49,32,34,31,102,43,35,66,31,36,40,39,36
CAMNT_0041759971,12,23,10,19,13,25,11,24,10,25,13,18,11,9,12,13,17,16,15,7
CAMNT_0041759993,18,26,26,17,16,15,13,20,8,11,16,30,23,14,17,16,12,23,12,14
CAMNT_0041760011,64,121,55,119,76,107,38,41,26,42,76,113,62,93,66,76,97,108,98,41
CAMNT_0041760013,8,6,6,16,13,16,6,9,5,15,13,16,6,7,13,13,6,3,12,15
CAMNT_0041760025,34,52,29,28,20,29,25,38,28,26,20,49,22,37,40,20,35,35,30,17
CAMNT_0041760053,11,15,13,11,12,14,4,10,14,6,12,11,10,9,14,12,4,7,8,6
CAMNT_0041760091,8,15,11,19,16,10,11,14,11,6,16,12,12,15,15,16,3,14,14,8
CAMNT_0041760137,15,12,13,13,9,7,11,9,7,13,9,10,8,9,9,9,19,10,2,11
CAMNT_0041760147,21,16,9,14,13,8,8,17,10,11,13,19,7,11,11,13,7,14,14,10
CAMNT_0041760165,21,25,16,9,9,9,5,11,6,10,9,6,4,9,14,9,9,8,7,8
CAMNT_0041760229,45,53,52,63,62,78,66,63,25,53,62,97,62,52,81,62,49,71,67,43
CAMNT_0041760255,10,13,14,19,29,31,15,25,12,26,29,29,14,14,9,29,28,13,18,11
CAMNT_0041760263,74,48,48,106,129,58,24,43,36,47,129,60,33,61,58,129,67,45,57,29
CAMNT_0041760271,25,23,27,21,24,25,8,28,16,34,24,18,34,46,58,24,20,19,35,27
CAMNT_0041760275,17,14,18,17,12,22,9,17,17,16,12,10,7,13,11,12,14,19,19,15
CAMNT_0041760287,54,45,40,45,36,43,42,50,21,34,36,51,32,23,41,36,43,54,23,18
CAMNT_0041760289,17,17,6,10,9,9,5,13,13,20,9,12,12,18,17,9,11,15,19,11
CAMNT_0041760395,13,11,20,18,9,11,8,14,12,18,9,9,12,10,20,9,13,18,20,17
CAMNT_0041760401,20,14,16,33,20,25,12,9,21,19,20,35,14,25,11,20,7,24,19,9
CAMNT_0041760427,8,28,26,17,6,4,3,9,4,29,6,3,8,17,29,6,2,2,16,27
CAMNT_0041760441,17,22,17,19,17,19,5,16,18,18,17,22,9,21,21,17,12,18,12,11
CAMNT_0041760447,30,29,38,48,58,85,27,32,16,23,58,58,32,39,36,58,41,45,28,29
CAMNT_0041760459,29,22,15,14,12,14,9,10,15,10,12,12,9,14,12,12,8,9,17,14
CAMNT_0041760463,15,9,17,25,13,13,10,13,14,11,13,5,8,15,18,13,22,11,6,8
CAMNT_0041760479,21,18,17,12,10,12,11,12,9,8,10,19,16,15,18,10,9,12,21,11
CAMNT_0041760511,6,17,12,12,12,8,15,19,12,14,12,15,9,14,9,12,10,12,6,9
CAMNT_0041760565,14,25,8,14,15,21,24,26,7,17,15,33,7,20,20,15,32,30,16,17
CAMNT_0041760593,96,140,99,104,70,104,82,88,68,87,70,128,86,77,105,70,98,72,65,66
CAMNT_0041760617,6,11,16,19,18,11,21,21,10,8,18,20,9,11,7,18,11,12,15,10
CAMNT_0041760625,6,22,7,10,14,16,9,11,13,14,14,16,9,12,11,14,8,6,8,5
CAMNT_0041760637,15,21,20,15,22,21,10,12,14,14,22,16,22,14,7,22,11,14,7,13
CAMNT_0041760649,43,33,31,60,36,35,24,31,19,20,36,30,21,17,30,36,35,44,27,27
CAMNT_0041760659,8,14,3,13,9,7,4,12,5,8,9,5,7,14,17,9,16,9,20,4
CAMNT_0041760699,8,17,17,21,16,15,4,12,18,21,16,27,22,20,7,16,16,12,10,16
CAMNT_0041760703,12,16,14,8,7,7,7,7,13,16,7,15,15,11,11,7,7,15,15,9
CAMNT_0041760747,17,14,14,16,13,18,10,17,14,18,13,17,12,6,19,13,10,7,19,11
CAMNT_0041760791,40,61,55,61,39,58,28,40,23,19,39,81,105,110,46,39,17,60,60,30
CAMNT_0041760827,32,18,13,16,16,10,7,13,19,7,16,9,12,21,10,16,24,17,15,6
CAMNT_0041760849,13,9,13,16,13,12,6,17,17,12,13,9,14,12,8,13,11,6,12,8
CAMNT_0041760879,138,132,67,89,73,78,79,67,92,57,73,156,68,90,77,73,66,93,93,75
CAMNT_0041760881,294,382,293,508,519,452,394,376,299,301,519,717,1081,493,395,519,356,387,309,229
CAMNT_0041760895,63,63,53,64,36,37,30,63,25,37,36,34,26,49,60,36,29,33,42,24
CAMNT_0041760901,17,43,48,22,17,19,12,27,17,24,17,27,10,24,10,17,17,26,14,7
CAMNT_0041760903,15,27,21,16,15,23,8,31,9,16,15,12,23,13,20,15,16,21,5,11
CAMNT_0041760905,21,11,12,8,9,13,15,11,13,11,9,9,10,7,9,9,9,10,4,8
CAMNT_0041760911,31,35,39,62,39,38,34,43,31,57,39,52,56,28,66,39,31,55,43,34
CAMNT_0041760913,33,34,39,48,37,19,26,26,35,39,37,46,32,46,71,37,43,65,41,39
CAMNT_0041760921,19,8,9,22,24,21,12,18,8,14,24,31,16,10,10,24,15,17,13,10
CAMNT_0041760923,24,7,10,11,10,14,4,10,10,9,10,12,7,8,8,10,8,11,16,10
CAMNT_0041760933,9,16,15,18,13,16,8,8,7,10,13,7,33,16,17,13,10,12,4,6
CAMNT_0041760959,20,21,13,18,7,2,10,20,19,19,7,21,19,9,18,7,14,9,21,14
CAMNT_0041760961,30,27,20,39,31,27,18,34,15,23,31,47,20,15,24,31,24,31,34,11
CAMNT_0041760965,15,10,16,31,18,18,17,23,13,18,18,21,11,11,11,18,15,12,14,7
CAMNT_0041760991,12,8,7,13,7,12,11,14,17,9,7,23,8,16,15,7,14,11,6,14
CAMNT_0041760993,31,40,46,44,31,36,31,34,28,34,31,63,34,22,24,31,24,31,30,24
CAMNT_0041761013,13,14,10,22,13,17,11,12,15,12,13,11,5,9,9,13,11,10,9,7
CAMNT_0041761043,16,16,12,15,10,9,8,6,7,20,10,16,17,14,9,10,4,22,12,5
CAMNT_0041761063,4,9,10,10,5,10,8,14,9,14,5,8,13,9,5,5,15,6,24,6
CAMNT_0041761075,14,35,21,30,22,10,13,26,25,29,22,24,17,21,39,22,31,27,31,19
CAMNT_0041761087,55,26,44,67,28,49,25,51,27,22,28,28,43,16,35,28,57,29,50,63
CAMNT_0041761099,50,44,31,75,33,35,66,72,30,61,33,41,40,66,74,33,69,73,56,50
CAMNT_0041761109,14,21,15,18,16,17,8,11,15,15,16,21,16,13,20,16,7,14,14,13
CAMNT_0041761129,6,11,7,13,13,4,4,5,3,21,13,19,3,15,13,13,15,9,4,15
CAMNT_0041761145,33,35,17,47,30,22,15,16,21,26,30,27,24,28,15,30,34,31,18,12
CAMNT_0041761151,37,56,40,58,45,42,27,41,33,44,45,68,32,27,66,45,39,50,27,38
CAMNT_0041761221,7,14,17,19,10,6,1,10,9,22,10,7,3,5,12,10,5,4,7,17
CAMNT_0041761229,22,39,20,22,19,19,33,29,21,34,19,33,29,25,30,19,30,42,31,20
CAMNT_0041761231,14,11,14,10,12,9,4,5,10,11,12,17,10,9,10,12,10,7,6,8
CAMNT_0041761261,8,18,12,16,10,10,4,17,11,6,10,16,13,8,13,10,16,10,6,13
CAMNT_0041761277,9,29,17,9,5,14,17,9,5,16,5,12,10,12,9,5,20,11,11,14
CAMNT_0041761295,17,26,15,23,18,30,5,19,5,33,18,48,18,17,22,18,22,27,8,7
CAMNT_0041761413,4,8,5,11,14,13,7,13,7,14,14,9,11,5,9,14,11,9,9,3
CAMNT_0041761417,21,15,9,12,19,6,12,14,7,16,19,15,13,11,15,19,21,18,9,24
CAMNT_0041761425,20,44,16,12,24,14,27,22,11,14,24,24,21,17,28,24,13,11,7,14
CAMNT_0041761431,34,29,19,16,19,25,37,32,30,46,19,56,36,25,35,19,40,65,42,14
CAMNT_0041761457,22,59,21,26,20,16,29,44,13,48,20,21,27,41,36,20,21,44,34,20
CAMNT_0041761633,25,28,22,24,28,36,18,20,27,25,28,17,32,27,37,28,22,25,30,22
CAMNT_0041761761,202,172,112,127,60,140,106,211,39,275,60,146,149,106,95,60,135,240,70,6
CAMNT_0041761803,11,17,12,13,11,10,14,19,5,16,11,14,5,6,11,11,14,6,4,9
CAMNT_0041761845,22,12,2,13,15,23,13,8,5,1,15,48,18,10,2,15,39,29,13,0
CAMNT_0041761873,11,15,14,14,12,12,10,21,14,13,12,11,8,7,6,12,14,14,13,17
CAMNT_0041761927,4,13,19,15,2,9,0,18,17,32,2,3,4,9,20,2,1,4,23,6
CAMNT_0041761993,0,3,0,14,59,2,1,3,13,1,59,6,0,1,0,59,3,4,0,1
CAMNT_0041762017,12,15,10,11,12,17,6,10,0,18,12,15,12,17,6,12,7,0,3,8
CAMNT_0041762021,7,14,8,14,8,21,7,19,5,17,8,10,7,7,5,8,7,9,9,9
CAMNT_0041762077,14,5,10,17,8,7,6,5,12,9,8,6,8,6,6,8,12,13,15,7
CAMNT_0041762211,9,14,8,12,8,18,11,12,5,9,8,10,7,7,10,8,9,6,9,7
CAMNT_0041762273,14,14,20,22,12,14,8,13,9,15,12,15,6,11,8,12,6,6,11,14
CAMNT_0041762405,12,19,5,7,6,12,6,14,5,4,6,8,11,9,11,6,26,26,12,18
CAMNT_0041762411,16,29,20,42,27,15,15,29,21,32,27,12,21,22,29,27,18,9,13,17
CAMNT_0041762559,3,56,29,37,7,2,7,85,16,32,7,4,3,58,28,7,3,4,41,18
CAMNT_0041762603,7,23,62,93,74,11,9,40,60,91,74,23,19,20,133,74,11,15,39,84
CAMNT_0041762629,11,28,60,38,15,24,16,25,17,81,15,29,22,20,48,15,12,11,16,41
CAMNT_0041762771,25,27,30,29,21,27,29,38,21,30,21,35,21,21,44,21,21,34,20,30
CAMNT_0041762783,18,24,24,18,11,16,13,25,13,15,11,38,23,16,14,11,22,15,23,7
CAMNT_0041762785,17,18,8,21,18,23,13,18,7,11,18,18,15,14,11,18,17,18,9,7
CAMNT_0041762921,12,10,18,13,17,16,8,21,10,25,17,9,19,25,40,17,13,11,22,21
CAMNT_0041762945,16,30,12,26,17,11,25,21,14,20,17,14,13,7,16,17,14,18,12,13
CAMNT_0041762959,6,20,32,28,8,20,4,14,10,34,8,9,6,17,39,8,9,9,15,44
CAMNT_0041763033,9,7,14,25,17,1,5,8,12,18,17,6,4,17,13,17,8,7,12,6
CAMNT_0041763083,8,12,12,13,8,11,9,12,7,15,8,10,10,11,14,8,2,8,16,9
CAMNT_0041763227,14,30,20,32,33,20,27,33,14,14,33,41,26,11,18,33,17,18,21,10
CAMNT_0041763277,13,15,15,11,11,13,9,7,15,11,11,7,5,7,11,11,6,16,5,0
CAMNT_0041763285,51,40,19,12,23,56,38,27,15,24,23,43,37,15,18,23,24,48,23,17
CAMNT_0041763449,11,9,11,10,10,15,8,7,6,17,10,27,4,6,8,10,11,11,14,7
CAMNT_0041763565,13,11,20,22,14,9,6,14,29,25,14,10,3,5,10,14,10,3,7,4
CAMNT_0041763605,11,15,13,25,8,13,6,9,5,11,8,15,7,4,8,8,4,18,15,6
CAMNT_0041763787,10,26,11,14,19,17,16,12,23,12,19,23,14,19,24,19,22,22,31,12
CAMNT_0041763889,14,10,13,23,17,12,15,18,14,11,17,16,19,15,18,17,16,10,13,9
CAMNT_0041763911,12,9,17,17,16,17,12,12,11,12,16,19,6,24,23,16,22,14,9,9
CAMNT_0041763985,42,131,144,121,25,33,40,127,75,201,25,66,58,153,162,25,47,59,99,85
CAMNT_0041763991,13,17,14,10,10,23,17,13,6,8,10,18,7,13,10,10,12,10,14,4
CAMNT_0041763993,16,19,10,14,12,5,9,5,7,18,12,11,8,13,8,12,8,12,12,7
CAMNT_0041764139,13,13,10,14,12,11,14,11,6,7,12,16,4,10,10,12,10,22,9,7
CAMNT_0041764189,32,35,16,23,29,23,24,46,28,37,29,35,44,40,35,29,54,45,40,23
CAMNT_0041764663,24,23,23,28,14,11,3,22,13,20,14,26,17,27,24,14,23,12,23,9
CAMNT_0041764671,19,24,8,12,16,18,25,22,10,13,16,16,6,15,12,16,18,20,6,16
CAMNT_0041765049,37,31,29,33,23,32,13,27,17,14,23,25,18,26,22,23,25,21,13,20
CAMNT_0041765453,17,12,10,13,12,16,14,20,12,12,12,24,19,11,3,12,14,17,20,13
CAMNT_0041765487,11,14,11,10,19,16,11,15,17,18,19,23,16,8,14,19,16,11,12,5
CAMNT_0041765641,24,20,22,32,22,19,20,15,17,21,22,19,24,16,19,22,15,19,11,10
CAMNT_0041765709,10,19,9,10,6,9,2,14,7,11,6,10,9,9,12,6,10,9,22,9
CAMNT_0041766151,14,30,28,12,12,17,13,11,14,29,12,12,15,20,31,12,21,19,26,18
CAMNT_0041766241,10,13,13,19,14,9,8,18,16,13,14,24,10,29,28,14,14,21,19,23
CAMNT_0041766675,14,13,13,10,10,10,8,8,7,17,10,14,12,13,14,10,11,22,14,8
CAMNT_0041766699,33,69,42,32,37,53,41,72,22,52,37,56,31,35,29,37,52,57,33,20
CAMNT_0041766873,16,14,14,19,8,6,10,10,5,7,8,7,12,8,7,8,12,12,10,5
CAMNT_0041767163,14,23,17,25,18,17,16,28,21,30,18,32,20,27,30,18,20,33,14,11
CAMNT_0041767173,16,18,7,20,11,8,12,14,7,10,11,9,10,8,5,11,8,13,12,13
CAMNT_0041767571,10,22,20,25,23,14,11,12,21,15,23,22,22,9,27,23,12,8,6,14
CAMNT_0041767599,65,79,26,89,72,65,36,55,38,52,72,153,59,39,55,72,61,63,28,51
CAMNT_0041767807,71,119,114,166,99,76,80,106,67,75,99,77,99,106,85,99,68,92,68,60
CAMNT_0041767929,11,27,12,15,12,19,9,16,9,17,12,22,19,9,16,12,11,15,12,11
CAMNT_0041768145,71,83,53,91,60,53,41,36,44,42,60,94,65,51,71,60,39,30,32,88
CAMNT_0041768181,12,9,22,19,9,16,9,12,10,8,9,9,11,13,7,9,11,9,7,9
CAMNT_0041768203,4,10,5,8,9,11,16,10,9,6,9,25,15,12,11,9,14,14,11,7
CAMNT_0041768241,12,10,10,15,6,7,8,9,11,8,6,14,2,10,10,6,10,18,4,10
CAMNT_0041768259,20,27,13,21,23,24,18,12,16,12,23,32,15,20,22,23,16,14,15,12
CAMNT_0041768381,12,21,13,17,6,15,23,14,5,17,6,12,16,10,10,6,9,10,10,9
CAMNT_0041768861,27,18,8,14,9,13,10,16,7,24,9,23,26,7,11,9,22,7,16,10
CAMNT_0041769107,17,20,18,24,20,18,8,13,19,16,20,42,17,12,14,20,19,11,6,4
CAMNT_0041769239,75,76,33,231,282,123,40,44,62,41,282,166,76,47,39,282,85,56,26,28
CAMNT_0041769445,22,18,15,28,17,31,23,25,16,27,17,28,12,16,21,17,16,34,12,9
CAMNT_0041769449,17,46,22,17,23,16,26,17,20,17,23,25,28,26,22,23,21,23,15,10
CAMNT_0041769599,10,18,12,21,19,16,12,12,13,11,19,15,10,11,8,19,8,19,14,9
CAMNT_0041769841,13,9,9,15,10,16,5,8,7,14,10,12,8,7,7,10,16,13,13,1
CAMNT_0041770053,7,9,11,8,12,13,12,14,10,16,12,17,14,13,13,12,14,18,10,11
CAMNT_0041770339,10,17,14,20,11,9,10,17,10,22,11,16,6,6,16,11,9,14,27,7
CAMNT_0041770419,29,20,24,24,15,15,10,26,18,17,15,42,25,10,23,15,19,17,16,13
CAMNT_0041770817,16,21,32,33,26,21,18,16,25,14,26,32,19,24,30,26,19,14,25,36
CAMNT_0041770927,21,8,14,13,10,12,9,14,11,6,10,10,11,7,11,10,7,16,6,5
CAMNT_0041771255,8,21,14,12,11,12,13,11,15,12,11,12,4,8,7,11,3,15,8,9
CAMNT_0041771467,97,196,131,161,100,105,73,199,133,180,100,206,147,147,192,100,92,135,124,93
CAMNT_0041771547,7,16,9,14,7,12,6,11,6,8,7,17,8,11,24,7,4,12,2,9
CAMNT_0041771607,15,14,13,14,11,7,9,9,16,11,11,10,6,8,9,11,8,14,13,18
CAMNT_0041771773,15,24,12,9,11,17,18,19,10,20,11,24,16,14,10,11,14,20,11,11
CAMNT_0041771865,43,65,42,54,46,37,32,39,10,42,46,60,59,27,54,46,39,27,42,20
CAMNT_0041771967,12,11,11,8,10,4,10,14,15,12,10,4,12,8,8,10,12,11,6,8
CAMNT_0041772117,32,29,16,48,58,39,22,40,13,25,58,71,30,33,28,58,24,35,24,20
CAMNT_0041772361,13,8,5,11,12,12,9,11,15,10,12,17,16,6,20,12,14,10,9,7
CAMNT_0041772409,24,38,16,21,26,27,21,29,16,32,26,32,27,20,20,26,19,26,25,18
CAMNT_0041772469,160,189,115,272,217,300,191,201,111,156,217,276,230,183,189,217,196,279,177,110
CAMNT_0041772591,4,16,8,11,12,7,7,11,18,20,12,22,9,13,9,12,17,12,15,8
CAMNT_0041772725,41,34,34,46,66,26,27,24,27,29,66,28,17,23,31,66,16,28,27,15
CAMNT_0041772777,41,37,26,58,77,74,46,52,16,41,77,105,98,60,62,77,48,36,40,48
CAMNT_0041772823,9,14,15,13,17,24,9,23,6,21,17,19,18,14,27,17,17,14,14,14
CAMNT_0041772931,11,13,19,28,7,6,6,16,9,14,7,3,4,5,11,7,3,5,7,6
CAMNT_0041773175,17,15,5,13,16,17,8,18,6,7,16,24,7,18,9,16,14,9,7,6
CAMNT_0041773307,20,30,14,24,18,35,16,24,4,11,18,46,19,13,20,18,24,19,21,12
CAMNT_0041773363,22,14,13,17,22,26,14,14,7,9,22,33,28,23,17,22,12,21,15,4
CAMNT_0041773515,85,85,72,106,82,168,68,148,79,81,82,131,99,107,77,82,81,147,69,62
CAMNT_0041773797,17,32,11,27,13,7,21,26,16,16,13,42,33,5,25,13,16,16,18,26
CAMNT_0041773831,26,50,112,68,34,26,28,45,44,194,34,47,50,77,216,34,37,27,36,122
CAMNT_0041774227,10,9,13,14,12,13,7,14,13,10,12,6,13,9,18,12,12,23,11,12
CAMNT_0041774887,9,24,15,18,18,10,13,12,16,19,18,14,13,18,17,18,11,17,13,16
CAMNT_0041775015,13,8,10,16,20,19,13,5,14,7,20,18,13,10,20,20,14,16,7,7
CAMNT_0041775289,100,112,40,319,363,228,115,93,123,57,363,318,172,127,84,363,187,142,86,65
CAMNT_0041775367,13,22,41,55,36,8,9,30,38,45,36,9,9,30,51,36,10,7,17,31
CAMNT_0041777963,34,56,36,39,28,24,26,35,32,54,28,32,17,33,52,28,15,35,32,40
CAMNT_0041778039,4,8,7,12,9,14,18,14,3,14,9,15,7,13,11,9,9,10,16,6
CAMNT_0041778913,77,58,28,82,76,71,51,64,25,28,76,103,49,57,58,76,43,42,36,45
CAMNT_0041779155,19,36,40,48,19,20,16,40,15,49,19,33,26,31,49,19,18,21,23,29
CAMNT_0041780719,8,15,11,11,10,11,3,9,1,8,10,14,15,6,6,10,13,5,6,5
CAMNT_0041781015,17,16,10,14,8,16,8,13,11,12,8,15,10,11,12,8,9,21,6,6
CAMNT_0041781329,48,51,46,72,55,43,41,45,22,49,55,63,50,76,67,55,48,57,50,34
CAMNT_0041782441,12,20,16,20,12,21,16,8,5,12,12,20,14,7,8,12,11,26,21,13
CAMNT_0041784933,30,34,16,24,19,26,15,22,7,9,19,35,18,12,8,19,20,8,9,4
CAMNT_0041784949,9,12,10,10,11,2,12,9,9,8,11,9,6,28,4,11,8,21,14,7
CAMNT_0041790405,9,72,26,27,7,0,1,76,14,50,7,4,8,68,64,7,2,3,41,20
CAMNT_0041790411,15,33,15,18,10,20,22,23,12,18,10,13,9,10,23,10,13,22,21,13
CAMNT_0041790413,441,453,325,756,626,442,292,385,356,365,626,866,382,342,496,626,385,403,235,328
CAMNT_0041790415,2,33,96,34,2,2,1,33,13,105,2,5,5,33,118,2,3,3,31,77
CAMNT_0041790419,14,36,47,57,17,7,11,22,27,42,17,16,9,30,62,17,10,9,11,28
CAMNT_0041790425,57,184,387,620,432,57,48,244,312,634,432,108,70,147,662,432,48,70,172,399
CAMNT_0041790445,17,14,17,24,12,17,24,18,11,31,12,42,12,10,8,12,12,21,17,12
CAMNT_0041790465,599,634,602,864,645,672,496,656,560,587,645,1403,808,534,762,645,459,631,465,585
CAMNT_0041790475,6,12,9,20,11,15,5,8,5,12,11,18,7,7,7,11,1,10,10,2
CAMNT_0041790479,19,14,15,12,13,11,7,13,11,11,13,17,5,3,17,13,15,10,5,7
CAMNT_0041790497,1252,1935,1118,1881,2168,1434,1531,1156,992,1100,2168,1993,1611,1599,1396,2168,1460,1407,1313,1120
CAMNT_0041790499,35,44,69,95,36,30,29,70,37,61,36,68,42,48,38,36,22,44,63,42
CAMNT_0041790503,10,16,38,23,16,4,11,10,12,25,16,11,11,9,18,16,7,12,13,19
CAMNT_0041790507,18,22,23,16,14,8,11,24,9,13,14,32,13,27,22,14,14,15,21,16
CAMNT_0041790513,39,45,25,41,50,49,21,37,10,47,50,72,22,30,40,50,38,49,39,19
CAMNT_0041790521,105,130,82,112,109,82,61,79,60,89,109,184,76,65,142,109,95,115,66,68
CAMNT_0041790531,6,8,7,19,13,24,3,10,5,18,13,31,6,11,5,13,23,18,6,5
CAMNT_0041790533,6,15,9,18,14,15,6,14,9,20,14,27,11,13,20,14,16,20,14,3
CAMNT_0041790535,5,6,4,8,8,15,10,9,10,17,8,11,10,16,8,8,7,11,3,10
CAMNT_0041790541,9,13,8,3,6,14,10,17,7,8,6,11,21,5,20,6,8,23,13,23
CAMNT_0041790547,7,13,7,17,10,7,13,9,4,7,10,13,9,17,12,10,13,17,14,9
CAMNT_0041790553,3,7,11,23,13,12,8,8,25,10,13,17,15,11,10,13,21,9,15,4
CAMNT_0041790569,325,319,199,631,730,397,193,365,247,230,730,466,253,253,335,730,344,293,213,215
CAMNT_0041790581,13,3,7,12,11,14,7,9,9,5,11,20,16,4,16,11,23,9,14,12
CAMNT_0041790601,44,60,61,74,62,75,65,63,28,59,62,122,54,48,84,62,42,66,60,35
CAMNT_0041790619,11,11,16,12,12,12,8,14,10,8,12,26,6,10,11,12,12,7,5,7
CAMNT_0041790623,2,13,12,17,15,12,14,6,7,3,15,25,12,13,8,15,12,13,6,7
CAMNT_0041790627,70,75,51,59,55,66,49,76,30,59,55,82,55,60,54,55,86,63,60,44
CAMNT_0041790645,6,25,14,15,8,18,11,24,9,16,8,25,18,13,17,8,15,14,11,11
CAMNT_0041790647,6,12,9,16,20,24,15,13,8,10,20,31,8,6,14,20,12,20,15,7
CAMNT_0041790651,19,10,5,26,19,14,14,22,20,12,19,22,11,17,13,19,17,17,12,14
CAMNT_0041790659,25,36,12,16,27,29,35,29,5,11,27,22,11,21,17,27,17,15,19,10
CAMNT_0041790679,8,21,14,26,17,9,14,14,23,19,17,21,16,17,15,17,29,7,16,11
CAMNT_0041790683,31,42,27,60,49,56,34,58,35,38,49,64,40,69,33,49,34,31,28,29
CAMNT_0041790687,17,22,20,26,13,15,9,19,23,31,13,15,21,5,14,13,13,12,16,15
CAMNT_0041790701,97,80,52,102,130,110,75,83,77,72,130,170,119,87,88,130,94,88,60,59
CAMNT_0041790727,8,12,8,10,11,9,12,8,7,14,11,6,4,11,5,11,3,18,9,7
CAMNT_0041790733,44,47,42,54,47,44,38,48,39,45,47,60,62,50,70,47,75,34,59,41
CAMNT_0041790739,117,128,102,155,179,122,112,106,106,100,179,187,146,118,105,179,97,106,100,80
CAMNT_0041790743,17,16,17,14,9,5,12,10,11,16,9,24,11,11,20,9,10,16,19,16
CAMNT_0041790753,30,37,17,42,27,22,35,25,13,23,27,26,28,16,21,27,15,17,8,24
CAMNT_0041790763,9,11,8,26,14,11,7,9,8,7,14,10,5,9,18,14,10,9,18,15
CAMNT_0041790773,18,24,22,17,20,14,14,20,9,20,20,12,8,15,18,20,9,9,20,19
CAMNT_0041790775,4,24,12,6,5,4,6,42,5,9,5,4,4,31,14,5,1,7,29,8
CAMNT_0041790783,43,31,15,70,50,27,16,14,19,13,50,24,17,11,18,50,13,10,21,21
CAMNT_0041790797,56,46,37,36,36,21,40,32,41,44,36,45,31,39,34,36,28,44,47,23
CAMNT_0041790801,11,11,13,13,10,8,7,4,16,6,10,8,6,14,7,10,3,13,7,3
CAMNT_0041790823,16,20,23,25,20,15,14,12,13,8,20,10,9,11,15,20,20,11,14,14
CAMNT_0041790833,7,6,14,12,12,8,7,9,8,10,12,15,15,7,12,12,12,10,10,11
CAMNT_0041790845,16,13,11,25,14,12,10,21,16,12,14,17,8,16,14,14,6,12,12,7
CAMNT_0041790869,18,30,20,17,8,6,15,19,14,13,8,14,12,5,3,8,10,11,15,2
CAMNT_0041790871,11,6,68,11,8,2,6,7,5,10,8,10,5,2,7,8,1,8,5,5
CAMNT_0041790889,14,13,16,14,13,17,7,12,8,11,13,20,10,5,16,13,9,14,7,6
CAMNT_0041790917,16,8,15,13,16,12,9,18,14,4,16,14,6,11,13,16,7,15,22,13
CAMNT_0041790919,18,19,7,16,20,17,21,14,23,10,20,27,18,12,20,20,23,16,10,19
CAMNT_0041790939,24,102,61,30,17,79,69,87,75,43,17,65,125,49,88,17,46,113,60,160
CAMNT_0041790951,34,35,7,38,35,43,29,21,10,12,35,22,17,25,12,35,17,33,16,7
CAMNT_0041790953,3,14,9,15,27,28,14,18,5,5,27,32,28,22,12,27,11,13,18,7
CAMNT_0041790991,15,12,7,16,12,10,3,9,7,9,12,10,4,3,11,12,7,11,10,4
CAMNT_0041790993,26,25,16,10,23,31,17,39,11,33,23,34,14,15,26,23,35,29,11,11
CAMNT_0041791001,9,7,9,14,5,8,11,12,6,11,5,9,13,8,6,5,13,7,15,5
CAMNT_0041791011,28,31,25,12,36,113,20,20,12,15,36,118,22,19,15,36,104,42,14,14
CAMNT_0041791029,8,18,5,16,10,16,18,7,0,10,10,13,6,15,11,10,5,14,9,10
CAMNT_0041791035,449,632,525,640,516,599,516,621,406,510,516,768,491,518,504,516,598,607,557,404
CAMNT_0041791057,20,11,13,24,13,9,8,10,12,16,13,16,18,18,21,13,19,20,14,14
CAMNT_0041791061,12,41,15,11,20,28,21,16,15,29,20,14,11,5,30,20,16,21,31,8
CAMNT_0041791067,544,661,626,763,600,667,542,773,386,596,600,1047,693,850,808,600,640,700,668,480
CAMNT_0041791123,15,33,30,23,5,0,5,22,11,34,5,1,7,27,25,5,1,3,19,4
